brand,model,year,milage,transmission,accident,fuel_type,ext_col,int_col,price
Maserati,Ghibli S Q4,2018,20000.0,Automatic,None reported,Gasoline,White,Brown,43000.0
Maserati,GranTurismo Sport,2015,45000.0,Automatic,None reported,Gasoline,Black,Black,41900.0
Maserati,Quattroporte S Q4 GranLusso,2018,57500.0,Automatic,None reported,Gasoline,White,Brown,41900.0
Maserati,Quattroporte S GranLusso,2017,55000.0,Automatic,None reported,Gasoline,Blue,Black,39100.0
Maserati,GranTurismo Base,2013,34920.0,Automatic,None reported,Gasoline,Gray,Brown,38900.0
Maserati,GranTurismo Base,2012,12100.0,na,None reported,Gasoline,Blue,Beige,37900.0
Maserati,Ghibli S Q4,2016,1000.0,na,None reported,Gasoline,Gray,Red,36000.0
Maserati,GranTurismo Sport,2015,32000.0,Automatic,None reported,Gasoline,Beige,Brown,36000.0
Maserati,Ghibli S Q4 GranSport,2018,80500.0,Automatic,None reported,Gasoline,Black,Black,34900.0
Maserati,Levante S,2017,54423.0,Automatic,None reported,Gasoline,Black,Black,33950.0
Maserati,Ghibli S Q4,2017,53500.0,Automatic,None reported,Gasoline,Gray,Black,28700.0
Maserati,Ghibli S Q4,2017,49750.0,na,None reported,Gasoline,White,Red,27995.0
Maserati,Quattroporte S,2012,50000.0,Automatic,None reported,Gasoline,White,Black,26497.0
Maserati,Ghibli S Q4,2015,28700.0,Automatic,na,Gasoline,White,Red,24900.0
Maserati,Ghibli S Q4,2014,76000.0,Automatic,None reported,Gasoline,Black,Black,19000.0
Maserati,Quattroporte Base,2006,51000.0,na,At least 1 accident or damage reported,Gasoline,Blue,Beige,18000.0
Maserati,Ghibli Base,2015,73000.0,Automatic,None reported,Gasoline,Black,Brown,17999.0
Maserati,Coupe Cambiocorsa,2006,54082.0,na,None reported,Gasoline,Blue,Beige,17000.0
Maserati,Quattroporte Base,2006,61840.0,na,None reported,Gasoline,Gray,Beige,16500.0
Maserati,GranTurismo Base,2008,70000.0,Automatic,At least 1 accident or damage reported,Gasoline,Blue,Brown,13000.0
Maserati,Quattroporte Sport GT,2007,82000.0,na,At least 1 accident or damage reported,Gasoline,Black,Black,7999.0
Maybach,Type 57 Base,2004,34254.0,Automatic,None reported,Gasoline,Brown,\'e2\'80\'93,64250.0
Mazda,CX-90 Premium,2024,3880.0,Automatic,None reported,Gasoline,Machine Gray Metallic,Black,52991.0
Mazda,CX-9 Touring Plus,2023,1930.0,Automatic,At least 1 accident or damage reported,Gasoline,Jet Black Mica,Black,40655.0
Mazda,CX-9 Carbon Edition,2021,27836.0,Automatic,None reported,Gasoline,Polymetal Gray Metallic,Red,36969.0
Mazda,CX-50 2.5 Turbo Premium Package,2023,16200.0,Automatic,None reported,Gasoline,Blue,Beige,36900.0
Mazda,MX-5 Miata RF Club,2022,7250.0,Manual,None reported,Gasoline,Gray,Black,35619.0
Mazda,Mazda6 Signature,2021,11737.0,Automatic,None reported,Gasoline,Soul Red Crystal Metallic,Deep Chestnut,33687.0
Mazda,CX-9 Grand Touring,2021,46707.0,Automatic,At least 1 accident or damage reported,Gasoline,Sonic Silver Metallic,Black,32541.0
Mazda,CX-9 Signature,2018,19500.0,na,None reported,Gasoline,White,Brown,32250.0
Mazda,Mazda6 Carbon Edition,2021,21444.0,Automatic,None reported,Gasoline,Polymetal Gray Metallic,Red,29995.0
Mazda,CX-30 Premium Package,2021,18385.0,Automatic,None reported,Gasoline,Soul Red Crystal Metallic,White / Brown,29255.0
Mazda,CX-5 Grand Touring,2021,24781.0,Automatic,na,Gasoline,Machine Gray Metallic,Black,28991.0
Mazda,CX-30 Premium Package,2023,2636.0,Automatic,None reported,Gasoline,Platinum Quartz Metallic,Black,28535.0
Mazda,MX-5 Miata Club,2021,5093.0,Manual,None reported,Gasoline,Gray,Black,28000.0
Mazda,CX-30 Preferred,2020,9927.0,Automatic,None reported,Gasoline,Snowflake White Pearl,Black,27518.0
Mazda,CX-9 Signature,2019,69771.0,Automatic,None reported,Gasoline,Black,Red,27500.0
Mazda,CX-5 Grand Touring,2021,61117.0,Automatic,None reported,Gasoline,Sonic Silver Metallic,Black,26485.0
Mazda,CX-5 Grand Touring,2021,62377.0,Automatic,None reported,Gasoline,Jet Black Mica,Black,26288.0
Mazda,Mazda6 Touring,2021,19000.0,Automatic,na,Gasoline,Blue,Black,25900.0
Mazda,CX-30 2.5 S Select Package,2022,4004.0,Automatic,None reported,Gasoline,Black,Black,25500.0
Mazda,CX-30 Select,2020,23162.0,Automatic,None reported,Gasoline,Soul Red Crystal Metallic,Black,25495.0
Mazda,CX-30 Premium Package,2021,45303.0,Automatic,None reported,Gasoline,Snowflake White Pearl,White / Brown,25382.0
Mazda,Mazda6 Touring,2021,52253.0,Automatic,At least 1 accident or damage reported,Gasoline,Snowflake White Pearl,Black,25215.0
Mazda,Mazda3 FWD w/Premium Package,2022,21701.0,Automatic,None reported,Gasoline,Soul Red Crystal Metallic,Black,25099.0
Mazda,Mazda6 Grand Touring Reserve,2019,41997.0,Automatic,None reported,Gasoline,Black,Black,24995.0
Mazda,CX-30 Base,2020,19319.0,Automatic,At least 1 accident or damage reported,Gasoline,Snowflake White Pearl,Black,24899.0
Mazda,Mazda6 Grand Touring,2020,35902.0,Automatic,None reported,Gasoline,Deep Crystal Blue Mica,Black,22966.0
Mazda,CX-30 Select,2021,61874.0,Automatic,None reported,Gasoline,Jet Black Mica,Black,22389.0
Mazda,MX-5 Miata Base,2003,9260.0,Manual,None reported,Gasoline,White,Beige,22000.0
Mazda,CX-5 Touring,2018,61000.0,na,None reported,Gasoline,Gray,Black,21800.0
Mazda,Mazda3 Touring,2018,28333.0,na,None reported,Gasoline,Blue,Black,20500.0
Mazda,MX-5 Miata RF Grand Touring,2017,52000.0,Manual,At least 1 accident or damage reported,Gasoline,Black,Black,20500.0
Mazda,MX-5 Miata Grand Touring,2012,36568.0,Manual,At least 1 accident or damage reported,Gasoline,Blue,Beige,20199.0
Mazda,Mazda3 FWD w/Preferred Package,2019,60800.0,Automatic,None reported,Gasoline,Red,Beige,19900.0
Mazda,Mazda3 Grand Touring,2018,15175.0,Automatic,At least 1 accident or damage reported,Gasoline,Snowflake White Pearl Metallic,Parchment,19212.0
Mazda,MX-5 Miata Grand Touring,2012,33576.0,Manual,None reported,Gasoline,Red,Beige,18900.0
Mazda,Mazda3 s Grand Touring,2016,85000.0,Automatic,At least 1 accident or damage reported,\'e2\'80\'93,Black,Black,18500.0
Mazda,Mazda6 Touring,2020,78700.0,Automatic,None reported,Gasoline,White,Black,18000.0
Mazda,Mazda6 i Grand Touring,2016,83100.0,Automatic,None reported,\'e2\'80\'93,White,White,17800.0
Mazda,MazdaSpeed Miata MX-5 Base,2004,33362.0,Manual,At least 1 accident or damage reported,Gasoline,Silver,Black,17599.0
Mazda,CX-9 Touring,2016,127131.0,Automatic,At least 1 accident or damage reported,Gasoline,Brown,\'e2\'80\'93,16770.0
Mazda,Mazda6 i Touring,2016,119500.0,na,None reported,Gasoline,Silver,Black,15000.0
Mazda,CX-5 Touring,2016,116500.0,Automatic,None reported,Gasoline,Blue Reflex Mica,Black,14311.0
Mazda,RX-8 R3,2009,57000.0,Manual,None reported,Gasoline,Red,Black,14000.0
Mazda,MX-5 Miata Sport,2008,39800.0,na,None reported,Gasoline,Blue,Black,13250.0
Mazda,MX-5 Miata Base,1999,96680.0,Manual,At least 1 accident or damage reported,Gasoline,Green,Beige,12900.0
Mazda,Mazda6 i Touring,2015,124000.0,Manual,At least 1 accident or damage reported,Gasoline,White,Beige,12900.0
Mazda,Mazda3 i SV,2015,91700.0,Automatic,None reported,Gasoline,Red,Black,12000.0
Mazda,Mazda3 i Touring,2014,118500.0,Manual,At least 1 accident or damage reported,Gasoline,Silver,Black,11500.0
Mazda,MX-5 Miata Base,1992,125800.0,Manual,None reported,\'e2\'80\'93,Red,Black,11500.0
Mazda,Mazda3 i Sport,2015,162000.0,na,None reported,Gasoline,Red,Black,11500.0
Mazda,MX-5 Miata Shinsen,2003,46873.0,Manual,None reported,Gasoline,Gray,Blue,11500.0
Mazda,MX-5 Miata Grand Touring,2007,81400.0,Manual,At least 1 accident or damage reported,Gasoline,Red,\'e2\'80\'93,11000.0
Mazda,MX-5 Miata Base,1999,130000.0,Automatic,At least 1 accident or damage reported,Gasoline,Green,Beige,9000.0
Mazda,RX-8 Grand Touring,2008,81219.0,Manual,None reported,Gasoline,Red,Black,8500.0
Mazda,CX-9 Grand Touring,2010,155000.0,Automatic,None reported,Gasoline,Silver,Black,8300.0
Mazda,CX-7 Grand Touring,2007,83150.0,Automatic,None reported,Gasoline,White,Beige,6950.0
Mazda,RX-8 Sport,2008,155500.0,Automatic,At least 1 accident or damage reported,Gasoline,Blue,Black,6800.0
Mazda,MazdaSpeed3 Grand Touring,2008,162000.0,Manual,At least 1 accident or damage reported,Gasoline,Black,Black,6500.0
Mazda,Mazda3 s Sport,2008,77700.0,Manual,None reported,Gasoline,Red,Black,6300.0
Mazda,Mazda3 i Touring,2012,144900.0,na,None reported,Gasoline,Black,\'e2\'80\'93,6000.0
Mazda,CX-7 Sport,2009,113000.0,Automatic,None reported,Gasoline,Gray,Black,5499.0
Mazda,MX-5 Miata Sport,2006,218000.0,Manual,At least 1 accident or damage reported,Gasoline,Black,Black,4999.0
Mazda,Mazda6 iSport VE,2008,106000.0,Automatic,None reported,Gasoline,Black,Beige,4300.0
Mazda,Protege DX,1993,94200.0,Automatic,At least 1 accident or damage reported,\'e2\'80\'93,Gray,\'e2\'80\'93,2500.0
McLaren,720S Performance,2020,9989.0,Automatic,None reported,Gasoline,Black,Black,324995.0
McLaren,720S Performance,2020,5072.0,Automatic,None reported,Gasoline,Black,Red,279950.0
McLaren,570S Spider,2020,8700.0,na,None reported,Gasoline,Black,Black,185000.0
McLaren,570S Spider,2018,5918.0,Automatic,None reported,Gasoline,Silician Yellow,Jet Black,179900.0
McLaren,570S Spider,2018,8984.0,Automatic,None reported,Gasoline,Vega Blue,Black,171900.0
McLaren,570S Base,2017,30200.0,na,None reported,Gasoline,Orange,Black,139000.0
Mercedes-Benz,AMG G 63 Base,2021,7856.0,Automatic,None reported,Gasoline,China Blue,Black,425000.0
Mercedes-Benz,Metris Base,2020,1025.0,Automatic,None reported,Gasoline,Black,Beige,299000.0
Mercedes-Benz,Metris Base,2021,1685.0,Automatic,None reported,Gasoline,Gray,White,250000.0
Mercedes-Benz,AMG G 63 4MATIC,2022,2000.0,na,na,Gasoline,Black,Black,244896.0
Mercedes-Benz,Maybach S 580 4MATIC,2022,4760.0,Automatic,None reported,Gasoline,Diamond White,Black,229000.0
Mercedes-Benz,SLS AMG Base,2012,17941.0,Automatic,None reported,Gasoline,Iridium Silver Metallic,Red,226000.0
Mercedes-Benz,G 550 4x4 Squared Base,2017,23567.0,na,At least 1 accident or damage reported,Gasoline,White,Black,215000.0
Mercedes-Benz,G 550 4x4 Squared Base,2018,14381.0,Automatic,None reported,Gasoline,Designo Magno Matte,Black,204900.0
Mercedes-Benz,Sprinter 3500 High Roof,2022,105.0,Automatic,None reported,Diesel,Black,Orange,200000.0
Mercedes-Benz,AMG G 63 Base,2020,1750.0,Automatic,None reported,Gasoline,Blue,Black,199995.0
Mercedes-Benz,Metris Base,2020,3921.0,Automatic,None reported,Gasoline,Black,White,175000.0
Mercedes-Benz,AMG GLS 63 4MATIC,2023,2000.0,Automatic,None reported,Hybrid,Gray,Beige,175000.0
Mercedes-Benz,AMG G 63 Base,2019,19593.0,Automatic,None reported,Gasoline,Black,Black,159998.0
Mercedes-Benz,Metris Base,2021,2284.0,Automatic,None reported,Gasoline,Black,Tan,157500.0
Mercedes-Benz,AMG GT R,2018,3811.0,Automatic,None reported,Gasoline,Black,Black,148500.0
Mercedes-Benz,AMG GLS 63 4MATIC,2022,4102.0,Automatic,None reported,Hybrid,Black,Black,144664.0
Mercedes-Benz,G-Class G 550,2020,20622.0,Automatic,None reported,Gasoline,designo Diamond White Metallic,Black,142998.0
Mercedes-Benz,G-Class G 550 4MATIC,2021,22480.0,Automatic,None reported,Gasoline,White,Brown,135800.0
Mercedes-Benz,AMG GT 63 S 4-Door,2019,9500.0,na,None reported,Gasoline,Gray,Gray,135000.0
Mercedes-Benz,G-Class G 550 4MATIC,2020,45000.0,Automatic,None reported,Gasoline,Black,Black,133000.0
Mercedes-Benz,G-Class G 550 4MATIC,2021,76100.0,Automatic,None reported,Gasoline,Black,Black,130000.0
Mercedes-Benz,G-Class G 550 4MATIC,2021,75151.0,Automatic,None reported,Gasoline,Black,Black,130000.0
Mercedes-Benz,AMG GT C,2020,15000.0,Automatic,None reported,Gasoline,Gray,Black,129000.0
Mercedes-Benz,AMG GT C,2020,6600.0,na,None reported,Gasoline,Black,Beige,128900.0
Mercedes-Benz,G-Class G 550 4MATIC,2019,32376.0,Automatic,None reported,Gasoline,Black,Black,128000.0
Mercedes-Benz,G-Class G 550 4MATIC,2019,47850.0,Automatic,At least 1 accident or damage reported,Gasoline,White,Black,127899.0
Mercedes-Benz,S-Class S 580 4MATIC,2023,989.0,Automatic,None reported,Gasoline,Black,Black,122950.0
Mercedes-Benz,AMG GT 63 S 4-Door,2020,21214.0,Automatic,None reported,Gasoline,Obsidian Black Metallic,Black,117900.0
Mercedes-Benz,AMG GT 63 S 4-Door,2020,40000.0,Automatic,None reported,Gasoline,Black,Red,112500.0
Mercedes-Benz,Sprinter 2500 Standard Roof,2022,16113.0,Automatic,None reported,Diesel,Gray,Black,111000.0
Mercedes-Benz,AMG GT 53 Base,2022,2235.0,na,None reported,Hybrid,Gray,Red,110000.0
Mercedes-Benz,AMG G 63 Base,2018,41000.0,na,None reported,Gasoline,Gray,Black,108900.0
Mercedes-Benz,EQS 450 4MATIC,2023,7388.0,Automatic,None reported,na,Gray,Beige,105500.0
Mercedes-Benz,CLS-Class CLS 550,2007,123112.0,Automatic,At least 1 accident or damage reported,Gasoline,Silver,Black,104999.0
Mercedes-Benz,S-Class S 580 4MATIC,2022,7968.0,Automatic,None reported,Hybrid,White,White,104999.0
Mercedes-Benz,AMG S 63 Base 4MATIC,2020,20937.0,Automatic,None reported,Gasoline,Magnetite Black Metallic,Black,104900.0
Mercedes-Benz,S-Class S 580 4MATIC,2021,4700.0,Automatic,None reported,Hybrid,Black,Black,99900.0
Mercedes-Benz,AMG G 63 Base,2017,39800.0,Automatic,None reported,Gasoline,White,Red,99000.0
Mercedes-Benz,AMG E 63 S 4MATIC,2019,12985.0,Automatic,At least 1 accident or damage reported,Gasoline,Gray,Black,96000.0
Mercedes-Benz,AMG E 63 S 4MATIC,2019,17000.0,Automatic,None reported,Gasoline,White,Brown,95000.0
Mercedes-Benz,AMG G AMG G 63 4MATIC,2016,32936.0,na,At least 1 accident or damage reported,Gasoline,White,Beige,90000.0
Mercedes-Benz,AMG GT 53 Base,2021,17994.0,Automatic,None reported,Gasoline,\'e2\'80\'93,\'e2\'80\'93,87500.0
Mercedes-Benz,AMG GT AMG GT S,2016,9738.0,Automatic,None reported,Gasoline,Red,Black,85500.0
Mercedes-Benz,G-Class G 550 4MATIC,2017,23151.0,Automatic,None reported,Gasoline,Gray,Black,84500.0
Mercedes-Benz,AMG GT Base,2018,28182.0,Automatic,At least 1 accident or damage reported,Gasoline,White,Brown,84500.0
Mercedes-Benz,AMG GT 53 Base,2020,22000.0,Automatic,None reported,Hybrid,Gray,Black,83999.0
Mercedes-Benz,AMG GLE 53 AMG GLE 53,2021,5595.0,Automatic,None reported,Hybrid,designo Diamond White Metallic,Black,83598.0
Mercedes-Benz,AMG GT 53 Base,2019,35000.0,na,None reported,Hybrid,Black,Black,83000.0
Mercedes-Benz,GLE 350 Base 4MATIC,2022,24500.0,Automatic,None reported,Gasoline,White,Beige,82150.0
Mercedes-Benz,AMG E 53 Base 4MATIC,2022,13000.0,Automatic,None reported,Hybrid,Silver,Black,81500.0
Mercedes-Benz,GLS 450 Base 4MATIC,2020,17900.0,Automatic,At least 1 accident or damage reported,Hybrid,Black,Black,80000.0
Mercedes-Benz,Maybach S S 600,2016,18069.0,Automatic,None reported,Gasoline,Black,Black,79999.0
Mercedes-Benz,Metris Base,2019,10500.0,Automatic,None reported,Gasoline,Black,Brown,79500.0
Mercedes-Benz,AMG G 63 Base,2017,73000.0,Automatic,At least 1 accident or damage reported,Gasoline,White,Black,78000.0
Mercedes-Benz,AMG E 53 Base 4MATIC,2021,15615.0,Automatic,None reported,Hybrid,Gray,Black,78000.0
Mercedes-Benz,S-Class S 560 4MATIC,2019,10500.0,Automatic,None reported,Gasoline,Silver,Brown,77900.0
Mercedes-Benz,Sprinter 3500 High Roof,2017,124630.0,Automatic,None reported,Diesel,Black,Black,75000.0
Mercedes-Benz,AMG C 63 S,2021,13650.0,Automatic,None reported,Gasoline,Blue,Black,75000.0
Mercedes-Benz,AMG GT AMG GT,2017,19324.0,na,None reported,Gasoline,Gray,Beige,75000.0
Mercedes-Benz,G-Class G 550 4MATIC,2016,51354.0,Automatic,None reported,Gasoline,Blue,Black,73000.0
Mercedes-Benz,G-Class G 63 AMG,2014,49899.0,Automatic,None reported,Gasoline,White,Black,72999.0
Mercedes-Benz,AMG S 63 Base 4MATIC,2017,86101.0,Automatic,At least 1 accident or damage reported,Gasoline,Gray,Red,72777.0
Mercedes-Benz,E-Class AMG E 53,2020,23044.0,Automatic,None reported,Hybrid,Emerald Green Metallic,Black/Saddle Brown,72598.0
Mercedes-Benz,AMG E 63 S 4MATIC,2019,40000.0,na,At least 1 accident or damage reported,Gasoline,Black,Black,72000.0
Mercedes-Benz,GLS 450 Base,2022,41545.0,Automatic,None reported,Hybrid,MANUFAKTUR Diamond White Bright,Macchiato Beige/Black,71998.0
Mercedes-Benz,AMG E 53 4MATIC,2020,8375.0,Automatic,None reported,Gasoline,BLACK,BLACK,69900.0
Mercedes-Benz,S-Class S 560 4MATIC,2020,22000.0,Automatic,None reported,Gasoline,White,Beige,69500.0
Mercedes-Benz,EQS 450+ Base,2022,16500.0,Automatic,None reported,na,Blue,White,69500.0
Mercedes-Benz,SL-Class SL63 AMG Roadster,2009,31370.0,na,None reported,Gasoline,White,Brown,65700.0
Mercedes-Benz,G-Class G 550 4MATIC,2016,96000.0,Automatic,None reported,Gasoline,Blue,Brown,65000.0
Mercedes-Benz,Sprinter 2500 Standard Roof,2023,4000.0,Automatic,None reported,Diesel,White,Black,65000.0
Mercedes-Benz,AMG C 63 S,2017,34500.0,Automatic,None reported,Gasoline,Gray,Black,64600.0
Mercedes-Benz,Sprinter 2500 Standard Roof,2022,4590.0,Automatic,None reported,Gasoline,White,Black,64000.0
Mercedes-Benz,GLE 450 GLE 450,2022,24906.0,Automatic,None reported,Hybrid,Selenite Grey Metallic,Black,63998.0
Mercedes-Benz,Maybach S S 600,2016,108500.0,Automatic,None reported,Gasoline,White,Beige,63500.0
Mercedes-Benz,S-Class S 550 4MATIC,2015,13300.0,Automatic,None reported,Gasoline,Black,Black,62500.0
Mercedes-Benz,EQS 450+ Base,2022,16238.0,Automatic,None reported,na,White,Beige,62479.0
Mercedes-Benz,E-Class E 450 4MATIC,2021,18000.0,Automatic,At least 1 accident or damage reported,Hybrid,Gray,Black,62000.0
Mercedes-Benz,GLE 350 GLE 350,2022,18815.0,Automatic,None reported,Gasoline,Black,Black,61998.0
Mercedes-Benz,AMG GLE 43 4MATIC Coupe,2019,28755.0,Automatic,None reported,Gasoline,Black,Black,61350.0
Mercedes-Benz,AMG GLE 63 S Coupe 4MATIC,2018,71500.0,Automatic,None reported,Gasoline,White,White,61000.0
Mercedes-Benz,Sprinter 2500 Standard Roof,2018,41500.0,Automatic,None reported,Diesel,Gray,Black,61000.0
Mercedes-Benz,AMG GLC 43 AMG GLC 43,2021,10483.0,Automatic,None reported,Gasoline,Graphite Grey Metallic,Black w/Red Stitching,60998.0
Mercedes-Benz,S-Class S 450 4MATIC,2018,72500.0,Automatic,None reported,Gasoline,Black,Black,60000.0
Mercedes-Benz,AMG CLA 45 Base 4MATIC,2021,17500.0,Automatic,None reported,Gasoline,Gray,Black,59995.0
Mercedes-Benz,S-Class S 63 AMG,2015,40900.0,Automatic,None reported,Gasoline,White,\'e2\'80\'93,59750.0
Mercedes-Benz,S-Class S 63 AMG,2015,20394.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Black,59598.0
Mercedes-Benz,AMG C 63 Base,2020,33548.0,Automatic,None reported,Gasoline,Silver,Black,57999.0
Mercedes-Benz,E-Class E 350 4MATIC,2022,9006.0,Automatic,None reported,Gasoline,Black,Black,56999.0
Mercedes-Benz,Sprinter 2500 Standard Roof,2021,13344.0,Automatic,None reported,Diesel,Red,Black,56500.0
Mercedes-Benz,AMG C 63 S,2017,46000.0,Automatic,None reported,Gasoline,Gray,Black,56000.0
Mercedes-Benz,GLE 350 Base 4MATIC,2020,24108.0,Automatic,None reported,Gasoline,Black,Black,56000.0
Mercedes-Benz,S-Class S 560 4MATIC,2019,49500.0,Automatic,None reported,Gasoline,Black,Beige,55900.0
Mercedes-Benz,AMG C 63 Base,2017,28399.0,Automatic,None reported,Gasoline,Gray,Black,55600.0
Mercedes-Benz,S-Class S 65 AMG,2015,95428.0,Automatic,None reported,Gasoline,Silver,Silver,55000.0
Mercedes-Benz,Sprinter High Roof,2014,65000.0,Automatic,At least 1 accident or damage reported,Diesel,Black,Black,54999.0
Mercedes-Benz,Sprinter Normal Roof,2013,39748.0,Automatic,At least 1 accident or damage reported,Diesel,Silver,Black,54995.0
Mercedes-Benz,GLE 350 Base 4MATIC,2021,15042.0,Automatic,None reported,Gasoline,Selenite Gray Metallic,Macchiato,54599.0
Mercedes-Benz,SL-Class SL 550,2015,11249.0,Automatic,None reported,Gasoline,White,Beige,54500.0
Mercedes-Benz,GLS 450 Base 4MATIC,2019,19800.0,Automatic,None reported,Gasoline,Silver,Black,53800.0
Mercedes-Benz,E-Class E 350,2022,14100.0,Automatic,None reported,Gasoline,Gray,Black,53000.0
Mercedes-Benz,AMG C 63 S,2017,60000.0,na,At least 1 accident or damage reported,Gasoline,Gray,Black,52500.0
Mercedes-Benz,S-Class S 560,2018,45791.0,Automatic,None reported,Gasoline,Gray,Gray,52000.0
